Timestamp,Source_IP_Address,Destination_IP_Address,Source_Port,Destination_Port,Protocol,Packet_Length,Packet_Count,Flow_Duration,Payload_Entropy,Packet_Type,Traffic_Type,Malware_Indicators,Anomaly_Scores,Attack_Type,Device_Information,Network_Segment,Geo_location_Data,Proxy_Information,Log_Source,pca_anomaly_score,pca_anomaly_flag
2025-03-29 04:57:36.492066,201.194.46.37,10.15.234.26,59244,443,TCP,66,50,2.4775643313404947,0.0,Normal,Normal,,25,,IPS,Guest WiFi,"KP, Pyongyang, AS131279",TOR Exit Node,SIEM,0.00019659119446334194,0
2025-04-06 03:53:43.047274,218.119.52.58,10.102.7.93,50594,80,UDP,329,130,0.7155933706520609,0.0,Malware,Scanning,Keylogger,99,T1133,Router,Guest WiFi,"IR, Longchester, AS58224",No Proxy,SIEM,0.2797518614994092,1
2025-04-05 13:26:42.682527,10.150.152.70,10.219.166.122,40685,80,FTP,887,381,0.43688568372587,0.0,Threat,Phishing,,62,T1059,Firewall,IoT Network,"RU, Larsenburgh, AS12389",Cloud Proxy,Proxy Server,0.07922152299249358,0
2025-04-05 03:37:17.044592,38.137.191.181,10.30.33.14,48996,53,HTTP,681,45,7.969096167025333,3.142362940635421,Normal,Normal,,28,,Firewall,DMZ,"DE, Johnsonhaven, AS3320",Proxy Detected,Firewall,0.008425098348321476,0
2025-03-22 18:08:23.824735,10.43.252.85,10.175.115.203,47680,53,DNS,698,387,1.04897372308877,3.148376053050072,Malware,DDoS,Ransomware,76,T1071,Workstation,IoT Network,"KP, Pyongyang, AS131279",TOR Exit Node,IPS,0.02760344843957458,0
2025-03-20 08:57:28.208976,10.243.94.196,10.200.68.121,40695,80,HTTP,310,19,1.6447183506799363,0.0,Normal,Normal,,4,,Server,DMZ,"IN, North Carolinestad, AS4755",Proxy Detected,IDS,0.010297137727900741,0
2025-03-24 14:38:25.111660,173.128.235.19,10.225.72.156,40424,53,TCP,842,38,3.038940897470818,3.337096983371633,Normal,Normal,,21,,IPS,IoT Network,"IR, North Joshua, AS58224",No Proxy,IDS,3.7752762076615656e-06,0
2025-04-06 23:38:47.955302,187.104.142.232,10.133.7.134,41042,443,FTP,106,31,4.478969789457173,0.0,Normal,Normal,,18,,Workstation,DMZ,"KP, Pyongyang, AS131279",TOR Exit Node,Proxy Server,0.0003280522363316116,0
2025-03-21 06:58:10.631324,41.44.67.42,10.129.209.179,38802,53,RDP,1320,16,7.051186229592111,0.0,Normal,Normal,,14,,IDS,DMZ,"CN, Jamesmouth, AS4134",Cloud Proxy,IPS,0.00011324178096670509,0
2025-04-07 05:36:19.317647,178.134.150.102,10.93.18.176,30828,53,DNS,623,24,6.529421652874872,0.0,Normal,Normal,,23,,Router,Corporate LAN,"RU, Abigailland, AS12389",No Proxy,Proxy Server,0.007934615800129377,0
2025-04-10 05:32:28.077890,178.89.30.118,10.112.109.17,6930,53,HTTP,781,30,2.533455586808026,0.0,Normal,Normal,,16,,Firewall,Guest WiFi,"US, New Davidside, AS15169",No Proxy,Proxy Server,0.0003072158964289068,0
2025-04-12 07:11:15.300348,155.46.150.251,10.133.38.37,10439,80,RDP,493,464,0.2750939711583618,0.0,Malware,Scanning,Ryuk,82,T1027,IPS,IoT Network,"IR, Williamborough, AS58224",No Proxy,Proxy Server,0.06913370400866567,0
2025-04-10 04:58:52.605533,96.2.125.70,10.255.84.50,20567,53,FTP,273,160,0.352294138067914,0.0,Threat,Data Exfiltration,Ryuk,79,T1027,Workstation,IoT Network,"DE, Hollytown, AS3320",No Proxy,Proxy Server,0.08383057725263272,0
2025-04-15 01:13:57.127959,10.12.2.64,10.166.221.100,15327,53,RDP,1461,146,1.6812326998671308,0.0,Scan,Brute Force,Emotet,76,T1190,IDS,IoT Network,"IN, New Isaacmouth, AS4755",TOR Exit Node,Firewall,0.07650768391419055,0
2025-04-14 20:25:03.944857,10.221.118.157,10.205.117.173,3938,443,RDP,587,26,6.691194117709903,2.667012391941619,Normal,Normal,,21,,Workstation,DMZ,"US, New Michael, AS15169",Cloud Proxy,IDS,0.0035229568133764077,0
2025-03-24 18:33:16.305156,166.196.43.176,10.27.61.4,58756,53,FTP,462,36,5.465305767829409,0.0,Normal,Normal,,3,,Server,Guest WiFi,"KP, Pyongyang, AS131279",TOR Exit Node,Proxy Server,0.015875990044512747,0
2025-03-23 02:38:56.565677,10.87.253.117,10.176.85.30,8464,443,ICMP,563,35,4.646823527225584,0.0,Normal,Normal,,29,,Server,Guest WiFi,"CN, Tylerview, AS4134",No Proxy,SIEM,0.010219405183029344,0
2025-03-18 05:57:19.707167,10.78.224.181,10.143.18.89,51757,53,ICMP,113,19,4.563836682604576,0.0,Normal,Normal,,11,,Firewall,Corporate LAN,"US, Marshallmouth, AS15169",Cloud Proxy,IPS,0.0010662678038529808,0
2025-03-26 13:21:31.789247,112.206.113.25,10.61.34.139,56228,80,SMTP,1066,2,8.82369382114736,0.0,Normal,Normal,,6,,Workstation,IoT Network,"KP, Pyongyang, AS131279",No Proxy,SIEM,0.0010286979423054707,0
2025-03-22 14:06:51.639185,10.149.93.176,10.59.28.144,60186,53,DNS,285,23,5.953373077558049,0.0,Normal,Normal,,17,,Firewall,IoT Network,"IN, Lucasbury, AS4755",Proxy Detected,IDS,0.0003240822964064552,0
2025-04-13 07:35:36.399055,10.71.104.8,10.66.53.19,49087,443,HTTP,200,4,3.871578186090309,2.866378743647874,Normal,Normal,,12,,Router,IoT Network,"DE, Jonhaven, AS3320",No Proxy,IDS,2.9377840965490344e-06,0
2025-04-05 14:16:27.584147,201.94.86.52,10.10.120.37,55808,443,HTTPS,371,406,0.2466003690823318,0.0,Scan,Phishing,Ransomware,76,T1059,Firewall,Internal Network,"US, Susantown, AS15169",No Proxy,IPS,0.042483330550658636,0
2025-04-10 20:47:33.288944,10.240.226.1,10.242.232.81,36308,3389,UDP,1033,421,1.878182977355662,0.0,Threat,Data Exfiltration,Keylogger,100,T1071,Router,DMZ,"DE, Port Kevinville, AS3320",Proxy Detected,IPS,0.0004918366423540421,0
2025-03-20 18:14:04.795124,214.57.112.110,10.43.197.2,59291,443,SMTP,479,41,8.276664796692865,0.0,Normal,Normal,,30,,Workstation,Corporate LAN,"IR, West Diana, AS58224",Proxy Detected,IDS,0.013849347308477138,0
2025-04-12 21:34:38.761520,174.18.6.2,10.252.191.205,25234,22,FTP,1374,385,1.052375867869632,0.0,Malware,Scanning,Mirai,60,T1190,Workstation,Corporate LAN,"CN, North Crystalland, AS4134",Cloud Proxy,Proxy Server,0.07929027216471113,0
2025-04-09 19:53:08.348914,10.187.86.36,10.238.63.54,33842,80,HTTP,534,49,9.867784593869144,2.9750175018502425,Normal,Normal,,10,,IPS,Corporate LAN,"DE, Ashleyside, AS3320",No Proxy,Firewall,0.004190553452563444,0
2025-04-13 06:18:00.663980,68.35.201.81,10.153.44.253,59847,80,SSH,302,17,3.9455724838558472,0.0,Normal,Normal,,24,,IDS,Corporate LAN,"DE, East Anthonyport, AS3320",Cloud Proxy,IDS,0.006623355482499886,0
2025-04-10 08:00:57.108884,187.189.198.160,10.209.23.112,37528,443,SSH,779,29,7.494988901961426,3.137096983371633,Normal,Normal,,3,,IDS,DMZ,"KP, Pyongyang, AS131279",Cloud Proxy,IPS,0.013154822018665555,0
2025-03-27 17:32:06.711742,192.244.70.201,10.211.192.212,15624,445,ICMP,157,264,0.804997480002987,3.395463381276493,Threat,Data Exfiltration,Keylogger,53,T1059,Server,IoT Network,"KP, Pyongyang, AS131279",Proxy Detected,IDS,0.02179509047267074,0
2025-03-17 17:55:48.421052,10.101.228.175,10.52.159.14,25328,53,ICMP,1440,6,4.395053811511667,0.0,Normal,Normal,,12,,Server,DMZ,"IN, Williamsville, AS4755",Cloud Proxy,IDS,4.029245435130339e-05,0
2025-04-08 15:59:44.002141,10.140.217.225,10.196.160.37,36996,80,SSH,998,46,5.89427396765868,0.0,Normal,Normal,,0,,IDS,Internal Network,"DE, Barbaraton, AS3320",Cloud Proxy,SIEM,0.03568931817346188,0
2025-04-11 02:12:04.980419,10.114.141.45,10.238.143.71,7832,80,SMTP,283,24,1.4213747378710246,0.0,Normal,Normal,,9,,Router,Corporate LAN,"IR, Shaneport, AS58224",TOR Exit Node,IPS,0.00548230945989133,0
2025-03-27 07:37:35.730247,10.244.194.72,10.28.192.250,4046,53,FTP,344,30,9.20155263525967,3.12159351100563,Normal,Normal,,9,,Firewall,Corporate LAN,"RU, Susanshire, AS12389",Cloud Proxy,SIEM,0.0017288403254061063,0
2025-03-28 20:59:26.173524,17.116.199.62,10.236.148.122,47674,443,FTP,1120,38,3.0518189478306383,0.0,Normal,Normal,,10,,Firewall,Internal Network,"IN, Prestonmouth, AS4755",No Proxy,Firewall,0.007159405654638092,0
2025-04-10 12:38:10.116540,10.254.241.34,10.17.229.183,28204,80,RDP,770,25,6.198121311055828,0.0,Normal,Normal,,30,,Firewall,Internal Network,"US, Brownmouth, AS15169",Proxy Detected,Proxy Server,0.015885781170582897,0
2025-03-20 05:36:08.673205,10.226.208.101,10.255.184.144,31057,80,HTTPS,1292,22,9.776946086325204,0.0,Normal,Normal,,1,,IPS,Internal Network,"CN, Ronnieside, AS4134",Cloud Proxy,Proxy Server,0.011213630535619783,0
2025-04-10 18:11:30.468501,10.252.230.34,10.187.248.71,15718,443,SSH,303,4,2.979409607002482,0.0,Normal,Normal,,24,,Router,Internal Network,"IR, West Shari, AS58224",Proxy Detected,Firewall,0.009299899118241979,0
2025-03-30 03:04:18.589010,10.153.85.84,10.117.253.170,58540,80,RDP,97,32,5.581819230910717,0.0,Normal,Normal,,13,,IPS,Corporate LAN,"DE, Port Andrewbury, AS3320",No Proxy,Proxy Server,0.001159544857252892,0
2025-03-21 20:05:12.688131,206.126.39.32,10.161.179.224,41836,443,HTTP,127,7,9.27792427006514,0.0,Normal,Normal,,12,,Firewall,Corporate LAN,"RU, East Donaldshire, AS12389",Cloud Proxy,IDS,0.0006214191163669652,0
2025-04-01 14:45:56.361008,10.203.167.193,10.208.86.26,22428,443,DNS,1044,6,9.882076584880505,0.0,Normal,Normal,,29,,Firewall,IoT Network,"KP, Pyongyang, AS131279",Proxy Detected,IPS,0.03182259583895685,0
2025-03-18 11:17:43.599879,146.132.110.201,10.185.191.45,47165,53,UDP,677,8,8.892302673785963,3.0655691569145653,Normal,Normal,,15,,IDS,IoT Network,"DE, Jonesfort, AS3320",No Proxy,Proxy Server,0.0007516742883542989,0
2025-03-27 05:32:30.153245,18.239.221.130,10.85.160.138,20985,80,DNS,453,14,4.05381890056438,0.0,Normal,Normal,,23,,Router,IoT Network,"RU, Williamsburgh, AS12389",No Proxy,SIEM,0.007314952496040195,0
2025-03-28 21:07:45.243825,10.153.223.22,10.190.99.199,54275,80,TCP,1420,4,6.233871471335822,0.0,Normal,Normal,,9,,Firewall,DMZ,"IN, South Sarah, AS4755",No Proxy,Proxy Server,0.0005249047561355901,0
2025-04-07 15:37:39.505660,10.208.204.206,10.202.130.106,50703,22,HTTPS,1120,125,1.9388728443638048,3.3137863204943656,Threat,Phishing,Zero-Day,63,T1133,Firewall,DMZ,"IR, New Jasontown, AS58224",TOR Exit Node,IDS,0.053096941771232996,0
2025-03-31 00:01:21.788314,162.94.56.32,10.208.103.18,43019,80,ICMP,170,21,5.958300315659076,0.0,Normal,Normal,,24,,IPS,Guest WiFi,"IR, New Molly, AS58224",Proxy Detected,Proxy Server,0.007197217053436437,0
2025-04-11 21:58:16.127403,65.227.184.128,10.244.239.192,17781,3389,DNS,1369,329,1.1787136098134148,3.395925133002578,Scan,Exploit,Zero-Day,81,T1210,IPS,Guest WiFi,"US, West Victoriafort, AS15169",TOR Exit Node,Proxy Server,2.7457315667101113e-08,0
2025-03-18 02:39:18.037184,10.104.230.154,10.134.133.108,15375,443,DNS,1433,10,2.6104216822362387,0.0,Normal,Normal,,13,,Server,Corporate LAN,"IN, Stevenfort, AS4755",Cloud Proxy,IPS,0.00011821279023929654,0
2025-04-03 13:23:37.701515,10.226.60.105,10.11.58.89,62737,53,TCP,349,37,6.233890727044064,0.0,Normal,Normal,,7,,Firewall,DMZ,"IN, Osborneborough, AS4755",No Proxy,Proxy Server,0.011309267683880983,0
2025-04-10 13:19:59.998841,155.207.221.209,10.184.17.98,51713,443,TCP,99,35,4.97595992214588,0.0,Normal,Normal,,20,,Firewall,DMZ,"US, Port Nicholasland, AS15169",Cloud Proxy,IPS,7.644276721162345e-05,0
2025-03-31 09:31:24.128287,10.101.206.213,10.133.52.59,8327,53,HTTP,1350,14,3.32312096689559,0.0,Normal,Normal,,8,,Firewall,Internal Network,"IR, West Michelleland, AS58224",Proxy Detected,IDS,0.003275703454195397,0
2025-04-09 19:22:02.910153,10.174.247.80,10.250.251.183,13734,80,FTP,517,32,1.556295507425412,0.0,Normal,Normal,,5,,Workstation,Guest WiFi,"DE, New Judy, AS3320",Cloud Proxy,IDS,0.013554984314919707,0
2025-03-22 11:15:57.589704,213.125.43.47,10.98.140.43,45901,443,TCP,1272,21,7.429565792138911,0.0,Normal,Normal,,16,,Server,DMZ,"IR, North Bobbyside, AS58224",Cloud Proxy,IPS,0.0003524812492493356,0
2025-03-23 20:35:04.565225,48.16.45.73,10.171.70.128,35900,53,DNS,298,21,7.921891371154382,3.1038648032664184,Normal,Normal,,6,,Router,DMZ,"DE, East Sethmouth, AS3320",Proxy Detected,Firewall,0.002886374642102371,0
2025-04-08 09:43:29.509230,204.244.17.98,10.221.145.157,6836,443,UDP,1357,15,0.2521081162688452,0.0,Normal,Normal,,0,,Workstation,Internal Network,"RU, Williamsfurt, AS12389",Cloud Proxy,IDS,0.02338682414487751,0
2025-04-05 06:47:58.261825,153.163.41.213,10.36.22.231,53597,53,SSH,1006,6,8.707492580750346,0.0,Normal,Normal,,14,,Workstation,Internal Network,"CN, Perezville, AS4134",Proxy Detected,SIEM,0.0010623383215695693,0
2025-04-13 14:36:28.744252,40.28.28.115,10.238.226.183,51556,80,HTTP,1156,35,4.043000566283451,0.0,Normal,Normal,,22,,Workstation,IoT Network,"IR, Thomasstad, AS58224",TOR Exit Node,SIEM,0.0013329237297872215,0
2025-03-29 07:52:57.452540,203.201.201.21,10.80.133.100,64104,53,SMTP,709,39,9.69139242493956,2.877405811425517,Normal,Normal,,30,,Firewall,Corporate LAN,"CN, Angelaview, AS4134",TOR Exit Node,SIEM,0.015203350608661011,0
2025-04-13 07:55:52.746665,10.1.191.211,10.243.156.84,8458,53,SMTP,480,17,9.094111285611016,3.117977321657949,Normal,Normal,,14,,Firewall,IoT Network,"RU, Port Jeffreyfurt, AS12389",Proxy Detected,SIEM,4.3703437552761626e-05,0
2025-04-03 16:03:27.014761,183.113.95.44,10.216.2.62,54231,443,SMTP,519,26,0.4456990571990566,3.295854381449571,Normal,Normal,,19,,Router,IoT Network,"RU, Turnerview, AS12389",Cloud Proxy,Proxy Server,1.8553738368785502e-10,0
2025-03-29 23:37:19.588301,85.82.99.239,10.34.52.37,38559,80,TCP,208,21,9.675976629303404,0.0,Normal,Normal,,26,,IPS,IoT Network,"US, Vegabury, AS15169",Proxy Detected,IPS,0.01120349311709046,0
2025-04-01 20:20:27.184651,10.35.37.80,10.162.81.13,41096,3389,DNS,1426,53,1.4300276706448918,3.3800726754791737,Threat,Brute Force,,73,T1027,Workstation,Internal Network,"IR, North Ashley, AS58224",Cloud Proxy,IPS,0.20030251524448936,1
2025-03-24 20:13:33.485202,10.50.192.89,10.103.226.68,61158,80,HTTPS,1142,121,1.3448290127843077,3.146323864394701,Threat,Brute Force,Keylogger,91,T1027,Workstation,Corporate LAN,"IN, Haneyhaven, AS4755",Cloud Proxy,IPS,0.2314950160283712,1
2025-03-19 06:57:09.499111,143.235.242.180,10.89.66.37,6760,80,TCP,1272,7,4.83068626178741,3.111155362798424,Normal,Normal,,10,,Router,IoT Network,"US, North Tiffanyborough, AS15169",No Proxy,Proxy Server,0.0007806610487249915,0
2025-04-04 11:51:56.530669,10.218.37.223,10.20.149.82,56160,445,ICMP,796,274,0.5855534208537347,3.4346537945431845,Scan,DDoS,Ransomware,85,T1210,IPS,Internal Network,"DE, Patelbury, AS3320",Cloud Proxy,IPS,0.01424568696974545,0
2025-04-13 05:14:38.903037,10.87.85.203,10.90.245.21,22547,53,RDP,1021,39,2.7024990811265104,0.0,Normal,Normal,,5,,Workstation,IoT Network,"IR, Saraport, AS58224",No Proxy,Proxy Server,0.018908512282284004,0
2025-04-13 01:44:46.679199,10.199.36.65,10.136.140.200,31671,80,DNS,1395,43,3.927147442563775,0.0,Normal,Normal,,19,,IPS,Guest WiFi,"KP, Pyongyang, AS131279",Cloud Proxy,Firewall,2.2575126042457395e-07,0
2025-03-31 03:16:40.065911,188.19.91.62,10.99.47.236,49076,53,HTTPS,1115,43,1.8061719445374704,0.0,Normal,Normal,,25,,Server,DMZ,"KP, Pyongyang, AS131279",TOR Exit Node,Firewall,0.0018368649477673335,0
2025-03-31 17:23:21.659281,10.123.231.33,10.45.109.111,39033,80,SSH,501,11,3.469643464675249,0.0,Normal,Normal,,4,,IPS,Guest WiFi,"RU, Jonestown, AS12389",TOR Exit Node,Proxy Server,0.008788777097133065,0
2025-03-30 17:40:52.395897,208.108.154.26,10.48.6.47,43296,443,RDP,1400,43,9.7289856868162,3.0679764393852995,Normal,Normal,,8,,Server,Guest WiFi,"IN, Kristaborough, AS4755",TOR Exit Node,IPS,0.006244515562526889,0
2025-03-19 10:59:59.168894,10.139.92.207,10.141.215.0,20375,80,SSH,687,18,8.34253583117198,0.0,Normal,Normal,,11,,Workstation,IoT Network,"KP, Pyongyang, AS131279",No Proxy,SIEM,0.000508838563574948,0
2025-03-30 21:29:19.418014,10.121.254.8,10.161.51.230,49193,80,HTTP,176,30,7.046218753504577,0.0,Normal,Normal,,11,,Firewall,Internal Network,"KP, Pyongyang, AS131279",Cloud Proxy,IDS,0.0021485358796355827,0
2025-04-05 15:22:11.004533,8.239.19.71,10.182.242.171,49768,445,HTTPS,844,320,1.11079327747105,3.1416082331552864,Malware,Brute Force,Mirai,89,T1046,IDS,DMZ,"KP, Pyongyang, AS131279",Proxy Detected,Firewall,0.005279057262447025,0
2025-03-28 04:19:37.556349,108.17.149.174,10.211.211.145,46583,53,ICMP,1031,46,8.80807829401517,2.7639692498645414,Normal,Normal,,10,,Server,Corporate LAN,"CN, South Theresa, AS4134",TOR Exit Node,Firewall,0.004124440220618976,0
2025-04-12 15:32:43.757517,156.199.63.33,10.42.4.92,3404,443,UDP,370,450,0.9463957707944304,0.0,Scan,Scanning,Ransomware,71,T1071,Workstation,DMZ,"KP, Pyongyang, AS131279",TOR Exit Node,Proxy Server,0.10801984184719705,0
2025-04-14 12:28:29.064267,10.88.29.245,10.108.175.96,34084,80,FTP,894,5,5.46086410784446,0.0,Normal,Normal,,5,,Workstation,Corporate LAN,"DE, Benjaminland, AS3320",TOR Exit Node,Firewall,0.0016653418608085337,0
2025-04-07 13:17:51.522578,10.221.220.125,10.63.183.196,22627,443,UDP,1048,38,8.302544239376015,2.8707140549919634,Normal,Normal,,21,,Workstation,Corporate LAN,"US, Jasonfurt, AS15169",No Proxy,IDS,0.0015355452305230975,0
2025-03-30 22:17:53.487422,10.250.177.229,10.230.86.139,30326,53,ICMP,1385,42,8.946931456657525,0.0,Normal,Normal,,24,,Router,IoT Network,"KP, Pyongyang, AS131279",Cloud Proxy,Proxy Server,0.0032268681120517883,0
2025-03-25 06:20:31.724942,223.50.147.78,10.51.162.167,42299,53,SSH,450,21,3.974386003029883,0.0,Normal,Normal,,5,,Firewall,Internal Network,"IR, Bankshaven, AS58224",Cloud Proxy,Proxy Server,0.011512504326640428,0
2025-04-11 03:42:23.798821,10.24.84.255,10.206.13.176,27205,443,ICMP,921,2,1.3483066636567245,3.0208273829593084,Normal,Normal,,27,,Router,IoT Network,"DE, North Douglasside, AS3320",No Proxy,Firewall,0.016162600103870352,0
2025-03-22 06:46:32.700117,169.103.137.246,10.81.47.148,41933,443,RDP,229,16,2.73566557493685,0.0,Normal,Normal,,15,,Router,IoT Network,"RU, Port Angela, AS12389",TOR Exit Node,IDS,5.836259406900872e-05,0
2025-04-02 21:41:06.674709,10.38.166.22,10.175.47.2,24442,445,TCP,1278,404,1.6853193775283208,3.3660498815361097,Threat,Scanning,Emotet,96,T1027,Router,Guest WiFi,"KP, Pyongyang, AS131279",Cloud Proxy,Firewall,0.00011151710868433333,0
2025-04-07 18:11:09.236293,201.55.234.47,10.134.156.84,8639,443,HTTP,1076,16,4.819479143654288,0.0,Normal,Normal,,17,,Server,IoT Network,"DE, South Nicolas, AS3320",Proxy Detected,Proxy Server,0.0008706244503446097,0
2025-04-01 05:23:53.259506,134.174.103.241,10.66.203.2,18885,443,HTTP,923,20,9.964159667717285,0.0,Normal,Normal,,23,,IPS,Internal Network,"RU, North Joshuatown, AS12389",Proxy Detected,Firewall,0.009791343774460552,0
2025-04-06 19:20:14.990118,10.43.178.90,10.212.89.134,16832,443,TCP,461,22,6.065402102336356,0.0,Normal,Normal,,23,,Workstation,DMZ,"DE, Garyborough, AS3320",Cloud Proxy,IPS,0.0054241799764939876,0
2025-04-11 10:18:18.019540,170.178.81.239,10.114.151.81,47739,53,DNS,413,27,2.217826057230763,0.0,Normal,Normal,,12,,IPS,Internal Network,"KP, Pyongyang, AS131279",Cloud Proxy,IPS,0.0020996128487858375,0
2025-03-17 14:25:11.945935,201.253.20.64,10.215.23.87,11613,80,SSH,705,19,5.409226060335288,3.0128786893420307,Normal,Normal,,3,,Router,Internal Network,"CN, Port Ariana, AS4134",TOR Exit Node,IDS,0.011649620000316366,0
2025-04-03 22:19:48.056214,213.2.153.207,10.233.139.80,61113,80,TCP,151,36,2.0770381785140244,0.0,Normal,Normal,,18,,Router,IoT Network,"US, Josephtown, AS15169",Cloud Proxy,IPS,0.0007967161748962403,0
2025-03-25 22:24:22.708440,10.119.1.210,10.30.67.138,35534,443,TCP,999,46,6.916878119706802,3.068434573446723,Normal,Normal,,28,,Router,DMZ,"KP, Pyongyang, AS131279",TOR Exit Node,IPS,0.005989795842617695,0
2025-04-07 07:04:42.960131,53.170.37.227,10.191.15.88,50027,80,FTP,246,15,5.932914375942682,3.0721947334149027,Normal,Normal,,2,,IDS,IoT Network,"CN, Sanchezland, AS4134",No Proxy,IDS,0.010176253902824988,0
2025-04-05 20:01:51.138994,10.196.158.131,10.123.40.21,60618,445,DNS,549,283,1.028450936597234,0.0,Threat,DDoS,Ryuk,70,T1190,Router,Guest WiFi,"DE, Lake Erica, AS3320",Cloud Proxy,IPS,0.00047585244622660734,0
2025-03-19 01:41:22.895625,72.16.123.215,10.70.121.248,21152,443,HTTPS,204,18,1.541838790345093,0.0,Normal,Normal,,25,,Firewall,Guest WiFi,"US, Port Bobbyberg, AS15169",Proxy Detected,IPS,0.006223689369571652,0
2025-04-10 13:57:09.709824,143.44.39.204,10.60.133.91,5624,53,TCP,134,20,0.4558438209822144,0.0,Normal,Normal,,18,,Firewall,IoT Network,"RU, Ryanfort, AS12389",Proxy Detected,IPS,8.809398960602397e-05,0
2025-03-22 12:47:38.331235,64.165.183.157,10.59.52.17,36236,80,HTTP,455,478,1.172104241669485,0.0,Malware,Phishing,Zero-Day,80,T1110,Router,IoT Network,"CN, West Amyfort, AS4134",TOR Exit Node,SIEM,0.08965910578478065,0
2025-04-06 11:16:13.972012,10.125.25.250,10.12.179.13,43220,53,UDP,498,38,9.520973337353343,0.0,Normal,Normal,,17,,Firewall,IoT Network,"IN, West Alexville, AS4755",TOR Exit Node,Firewall,0.0001706651694595771,0
2025-04-04 22:31:41.624359,3.214.122.164,10.57.130.63,18407,443,HTTPS,957,9,8.123220827859974,0.0,Normal,Normal,,19,,Workstation,Guest WiFi,"RU, North Daniellebury, AS12389",TOR Exit Node,IDS,0.006485551269041844,0
2025-03-29 02:55:27.194136,10.247.21.63,10.58.63.235,50462,53,RDP,651,1,6.382955848798038,0.0,Normal,Normal,,6,,Server,IoT Network,"RU, Jasonview, AS12389",Cloud Proxy,IDS,0.0017182489668081712,0
2025-03-18 09:54:00.278344,39.151.164.57,10.212.126.166,1773,80,HTTPS,1406,26,5.072096980372487,0.0,Normal,Normal,,6,,Firewall,Corporate LAN,"RU, Lauraburgh, AS12389",No Proxy,IDS,0.007056757662487577,0
2025-04-03 06:26:33.393380,210.160.175.104,10.20.108.192,32081,53,HTTPS,664,8,8.762462689613471,3.194131054905964,Normal,Normal,,13,,IDS,DMZ,"CN, Juarezfort, AS4134",No Proxy,IPS,0.0008885804599488511,0
2025-04-12 08:41:31.262744,149.186.92.147,10.65.244.219,2243,53,SSH,1066,31,8.57795725951357,0.0,Normal,Normal,,20,,Router,Guest WiFi,"DE, South Sandra, AS3320",Cloud Proxy,SIEM,0.001481266861966508,0
2025-04-10 20:36:04.515559,10.122.65.118,10.212.55.194,64103,80,SMTP,1134,2,0.1281028082411581,0.0,Normal,Normal,,6,,Firewall,DMZ,"US, Acostachester, AS15169",TOR Exit Node,SIEM,0.004936538136619522,0
